#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,
2020,07,20,02,00,188,7.1,7.7,99.00,99.00,99.00,999,1018.7,29.5,999.0,999.0,99.0,99.00,
2020,07,20,03,00,192,6.9,7.7,99.00,99.00,99.00,999,1018.8,29.4,999.0,999.0,99.0,99.00,
2020,07,20,04,00,198,6.3,7.7,99.00,99.00,99.00,999,1018.6,29.2,999.0,999.0,99.0,99.00,
2020,07,20,05,00,190,7.8,8.7,99.00,99.00,99.00,999,1018.3,29.0,999.0,999.0,99.0,99.00,
2020,07,20,06,00,210,7.6,8.5,99.00,99.00,99.00,999,1018.0,29.0,999.0,999.0,99.0,99.00,
2020,07,20,07,00,215,7.4,8.6,99.00,99.00,99.00,999,1017.4,28.8,999.0,999.0,99.0,99.00,
2020,07,20,08,00,219,6.5,7.7,99.00,99.00,99.00,999,1017.3,28.6,999.0,999.0,99.0,99.00,
2020,07,20,09,00,226,4.3,6.3,99.00,99.00,99.00,999,1017.4,28.4,999.0,999.0,99.0,99.00,
2020,07,20,10,00,258,1.6,2.0,99.00,99.00,99.00,999,1017.8,27.6,999.0,999.0,99.0,99.00,
2020,07,20,11,00,296,1.2,2.1,99.00,99.00,99.00,999,1018.6,26.9,999.0,999.0,99.0,99.00,
2020,07,20,12,00,285,1.9,3.4,99.00,99.00,99.00,999,1018.8,28.1,999.0,999.0,99.0,99.00,
2020,07,20,13,00,263,2.4,3.3,99.00,99.00,99.00,999,1019.1,29.2,999.0,999.0,99.0,99.00,
2020,07,20,14,00,235,2.0,3.0,99.00,99.00,99.00,999,1019.1,29.5,999.0,999.0,99.0,99.00,
2020,07,20,15,00,220,4.9,6.5,99.00,99.00,99.00,999,1019.1,30.1,999.0,999.0,99.0,99.00,
2020,07,20,16,00,211,4.9,5.9,99.00,99.00,99.00,999,1018.9,30.0,999.0,999.0,99.0,99.00,
2020,07,20,17,00,193,5.3,5.8,99.00,99.00,99.00,999,1018.7,30.7,999.0,999.0,99.0,99.00,
2020,07,20,18,00,188,5.9,6.5,99.00,99.00,99.00,999,1018.4,30.4,999.0,999.0,99.0,99.00,
2020,07,20,19,00,187,6.6,7.2,99.00,99.00,99.00,999,1018.1,30.2,999.0,999.0,99.0,99.00,
2020,07,20,20,00,199,5.3,6.2,99.00,99.00,99.00,999,1017.8,30.6,999.0,999.0,99.0,99.00,
2020,07,20,21,00,189,6.4,7.6,99.00,99.00,99.00,999,1017.2,30.4,999.0,999.0,99.0,99.00,
2020,07,20,22,00,187,6.1,7.1,99.00,99.00,99.00,999,1016.7,29.8,999.0,999.0,99.0,99.00,
2020,07,20,23,00,189,7.3,8.2,99.00,99.00,99.00,999,1016.7,29.4,999.0,999.0,99.0,99.00,
2020,07,21,00,00,187,6.6,7.6,99.00,99.00,99.00,999,1017.4,29.5,999.0,999.0,99.0,99.00,
2020,07,21,01,00,191,5.6,6.2,99.00,99.00,99.00,999,1017.9,29.3,999.0,999.0,99.0,99.00,
2020,07,21,02,00,188,5.4,6.3,99.00,99.00,99.00,999,1018.5,29.4,999.0,999.0,99.0,99.00,
2020,07,21,03,00,201,5.4,6.1,99.00,99.00,99.00,999,1019.3,29.2,999.0,999.0,99.0,99.00,
2020,07,21,04,00,206,5.4,6.4,99.00,99.00,99.00,999,1019.6,29.2,999.0,999.0,99.0,99.00,
2020,07,21,05,00,199,5.3,6.4,99.00,99.00,99.00,999,1019.2,29.0,999.0,999.0,99.0,99.00,
2020,07,21,06,00,207,5.0,5.9,99.00,99.00,99.00,999,1018.7,29.0,999.0,999.0,99.0,99.00,
2020,07,21,07,00,207,5.7,7.1,99.00,99.00,99.00,999,1018.0,28.7,999.0,999.0,99.0,99.00,
2020,07,21,08,00,201,4.8,5.9,99.00,99.00,99.00,999,1017.7,28.7,999.0,999.0,99.0,99.00,
2020,07,21,09,00,208,5.0,5.7,99.00,99.00,99.00,999,1017.6,28.6,999.0,999.0,99.0,99.00,
2020,07,21,10,00,209,4.0,4.8,99.00,99.00,99.00,999,1018.1,28.4,999.0,999.0,99.0,99.00,
2020,07,21,11,00,180,4.6,5.6,99.00,99.00,99.00,999,1018.4,28.7,999.0,999.0,99.0,99.00,
2020,07,21,12,00,188,4.4,5.0,99.00,99.00,99.00,999,1019.4,28.9,999.0,999.0,99.0,99.00,
2020,07,21,13,00,203,3.7,4.4,99.00,99.00,99.00,999,1020.1,29.5,999.0,999.0,99.0,99.00,
2020,07,21,14,00,195,4.1,4.6,99.00,99.00,99.00,999,1020.6,29.6,999.0,999.0,99.0,99.00,
2020,07,21,15,00,198,4.4,5.4,99.00,99.00,99.00,999,1021.1,30.2,999.0,999.0,99.0,99.00,
2020,07,21,16,00,202,4.4,4.9,99.00,99.00,99.00,999,1021.1,30.5,999.0,999.0,99.0,99.00,
2020,07,21,17,00,193,4.3,5.1,99.00,99.00,99.00,999,1021.0,30.8,999.0,999.0,99.0,99.00,
2020,07,21,18,00,188,4.2,5.0,99.00,99.00,99.00,999,1020.9,31.0,999.0,999.0,99.0,99.00,
2020,07,21,19,00,183,5.1,5.8,99.00,99.00,99.00,999,1020.5,30.5,999.0,999.0,99.0,99.00,
2020,07,21,20,00,164,5.1,5.6,99.00,99.00,99.00,999,1019.6,30.4,999.0,999.0,99.0,99.00,
2020,07,21,21,00,160,6.1,6.8,99.00,99.00,99.00,999,1019.3,29.9,999.0,999.0,99.0,99.00,
2020,07,21,22,00,172,7.9,9.1,99.00,99.00,99.00,999,1018.8,29.9,999.0,999.0,99.0,99.00,
2020,07,21,23,00,169,6.1,7.1,99.00,99.00,99.00,999,1018.9,29.7,999.0,999.0,99.0,99.00,
2020,07,22,00,00,195,6.5,7.8,99.00,99.00,99.00,999,1019.3,29.3,999.0,999.0,99.0,99.00,
2020,07,22,01,00,198,4.2,4.9,99.00,99.00,99.00,999,1019.6,29.3,999.0,999.0,99.0,99.00,
2020,07,22,02,00,198,4.7,5.7,99.00,99.00,99.00,999,1020.0,29.0,999.0,999.0,99.0,99.00,
2020,07,22,03,00,195,4.7,5.3,99.00,99.00,99.00,999,1019.9,29.0,999.0,999.0,99.0,99.00,
2020,07,22,04,00,191,4.6,5.3,99.00,99.00,99.00,999,1019.9,28.8,999.0,999.0,99.0,99.00,
2020,07,22,05,00,194,4.9,5.5,99.00,99.00,99.00,999,1019.8,28.9,999.0,999.0,99.0,99.00,
2020,07,22,06,00,190,6.4,7.0,99.00,99.00,99.00,999,1019.6,28.8,999.0,999.0,99.0,99.00,
2020,07,22,07,00,198,4.6,5.4,99.00,99.00,99.00,999,1019.5,28.7,999.0,999.0,99.0,99.00,
2020,07,22,08,00,194,5.3,5.9,99.00,99.00,99.00,999,1019.6,28.7,999.0,999.0,99.0,99.00,
2020,07,22,09,00,223,3.2,4.0,99.00,99.00,99.00,999,1020.0,28.3,999.0,999.0,99.0,99.00,
2020,07,22,10,00,197,4.0,4.5,99.00,99.00,99.00,999,1020.2,28.6,999.0,999.0,99.0,99.00,
2020,07,22,11,00,205,2.7,3.7,99.00,99.00,99.00,999,1020.5,28.5,999.0,999.0,99.0,99.00,
2020,07,22,12,00,226,3.0,3.4,99.00,99.00,99.00,999,1020.8,29.0,999.0,999.0,99.0,99.00,
2020,07,22,13,00,215,3.6,4.5,99.00,99.00,99.00,999,1021.3,29.6,999.0,999.0,99.0,99.00,
2020,07,22,14,00,202,3.2,4.0,99.00,99.00,99.00,999,1021.5,29.8,999.0,999.0,99.0,99.00,
2020,07,22,15,00,193,3.5,4.1,99.00,99.00,99.00,999,1021.7,30.3,999.0,999.0,99.0,99.00,
2020,07,22,16,00,190,4.2,4.6,99.00,99.00,99.00,999,1021.7,30.1,999.0,999.0,99.0,99.00,
2020,07,22,17,00,167,4.0,4.6,99.00,99.00,99.00,999,1021.6,30.4,999.0,999.0,99.0,99.00,
2020,07,22,18,00,171,4.3,5.1,99.00,99.00,99.00,999,1021.2,30.3,999.0,999.0,99.0,99.00,
2020,07,22,19,00,180,4.9,5.8,99.00,99.00,99.00,999,1020.9,30.4,999.0,999.0,99.0,99.00,
2020,07,22,20,00,183,5.0,5.6,99.00,99.00,99.00,999,1020.6,30.4,999.0,999.0,99.0,99.00,
2020,07,22,21,00,176,5.8,6.4,99.00,99.00,99.00,999,1020.2,30.2,999.0,999.0,99.0,99.00,
2020,07,22,22,00,175,6.8,7.7,99.00,99.00,99.00,999,1019.6,29.8,999.0,999.0,99.0,99.00,
2020,07,22,23,00,177,7.2,7.8,99.00,99.00,99.00,999,1020.0,29.7,999.0,999.0,99.0,99.00,
2020,07,23,00,00,182,6.6,7.2,99.00,99.00,99.00,999,1020.1,29.6,999.0,999.0,99.0,99.00,
2020,07,23,01,00,182,6.4,6.8,99.00,99.00,99.00,999,1020.3,29.4,999.0,999.0,99.0,99.00,
2020,07,23,02,00,177,6.2,6.6,99.00,99.00,99.00,999,1020.6,29.4,999.0,999.0,99.0,99.00,
2020,07,23,03,00,195,5.4,6.0,99.00,99.00,99.00,999,1021.0,29.1,999.0,999.0,99.0,99.00,
2020,07,23,04,00,186,5.3,5.8,99.00,99.00,99.00,999,1020.9,29.0,999.0,999.0,99.0,99.00,
2020,07,23,05,00,180,6.0,6.5,99.00,99.00,99.00,999,1020.9,29.0,999.0,999.0,99.0,99.00,
2020,07,23,06,00,193,5.1,5.9,99.00,99.00,99.00,999,1020.9,28.9,999.0,999.0,99.0,99.00,
2020,07,23,07,00,199,3.8,4.3,99.00,99.00,99.00,999,1020.7,28.6,999.0,999.0,99.0,99.00,
2020,07,23,08,00,183,3.6,4.0,99.00,99.00,99.00,999,1020.6,28.7,999.0,999.0,99.0,99.00,
2020,07,23,09,00,190,3.0,3.6,99.00,99.00,99.00,999,1020.5,28.5,999.0,999.0,99.0,99.00,
2020,07,23,10,00,162,3.0,3.3,99.00,99.00,99.00,999,1020.8,28.7,999.0,999.0,99.0,99.00,
2020,07,23,11,00,145,2.5,3.1,99.00,99.00,99.00,999,1021.2,28.7,999.0,999.0,99.0,99.00,
2020,07,23,12,00,162,2.2,2.4,99.00,99.00,99.00,999,1021.8,29.0,999.0,999.0,99.0,99.00,
2020,07,23,13,00,170,2.0,2.6,99.00,99.00,99.00,999,1022.4,29.4,999.0,999.0,99.0,99.00,
2020,07,23,14,00,152,2.5,2.7,99.00,99.00,99.00,999,1022.7,29.3,999.0,999.0,99.0,99.00,
2020,07,23,15,00,144,2.3,2.6,99.00,99.00,99.00,999,1022.9,29.4,999.0,999.0,99.0,99.00,
2020,07,23,16,00,163,2.6,3.0,99.00,99.00,99.00,999,1022.8,29.7,999.0,999.0,99.0,99.00,
2020,07,23,17,00,164,3.8,4.0,99.00,99.00,99.00,999,1022.6,30.1,999.0,999.0,99.0,99.00,
2020,07,23,18,00,155,3.6,4.2,99.00,99.00,99.00,999,1021.7,30.3,999.0,999.0,99.0,99.00,
2020,07,23,19,00,153,4.4,5.0,99.00,99.00,99.00,999,1021.2,30.1,999.0,999.0,99.0,99.00,
2020,07,23,20,00,163,5.5,6.3,99.00,99.00,99.00,999,1020.5,30.1,999.0,999.0,99.0,99.00,
2020,07,23,21,00,157,5.9,6.8,99.00,99.00,99.00,999,1020.2,29.7,999.0,999.0,99.0,99.00,
2020,07,23,22,00,178,5.6,6.1,99.00,99.00,99.00,999,1020.2,29.7,999.0,999.0,99.0,99.00,
2020,07,23,23,00,185,6.0,6.4,99.00,99.00,99.00,999,1020.5,29.9,999.0,999.0,99.0,99.00,
2020,07,24,00,00,184,5.1,5.8,99.00,99.00,99.00,999,1020.6,29.6,999.0,999.0,99.0,99.00,
2020,07,24,01,00,193,5.1,5.9,99.00,99.00,99.00,999,1021.0,29.3,999.0,999.0,99.0,99.00,
2020,07,24,02,00,200,4.2,5.1,99.00,99.00,99.00,999,1021.5,29.2,999.0,999.0,99.0,99.00,
2020,07,24,03,00,210,5.8,6.5,99.00,99.00,99.00,999,1021.6,29.2,999.0,999.0,99.0,99.00,
2020,07,24,04,00,203,4.4,5.3,99.00,99.00,99.00,999,1021.6,29.1,999.0,999.0,99.0,99.00,
2020,07,24,05,00,208,5.0,5.6,99.00,99.00,99.00,999,1021.6,28.8,999.0,999.0,99.0,99.00,
2020,07,24,06,00,216,4.6,5.5,99.00,99.00,99.00,999,1021.5,28.6,999.0,999.0,99.0,99.00,
2020,07,24,07,00,218,4.3,4.9,99.00,99.00,99.00,999,1021.1,28.6,999.0,999.0,99.0,99.00,
2020,07,24,08,00,194,2.2,2.8,99.00,99.00,99.00,999,1020.9,27.9,999.0,999.0,99.0,99.00,
2020,07,24,09,00,294,1.2,1.3,99.00,99.00,99.00,999,1020.9,27.7,999.0,999.0,99.0,99.00,
2020,07,24,10,00,278,1.0,1.0,99.00,99.00,99.00,999,1021.0,27.3,999.0,999.0,99.0,99.00,
2020,07,24,11,00,305,1.0,1.0,99.00,99.00,99.00,999,1021.3,27.1,999.0,999.0,99.0,99.00,
2020,07,24,12,00,286,0.9,1.3,99.00,99.00,99.00,999,1021.9,28.0,999.0,999.0,99.0,99.00,
2020,07,24,13,00,291,0.5,0.7,99.00,99.00,99.00,999,1022.3,28.7,999.0,999.0,99.0,99.00,
2020,07,24,14,00,346,1.7,2.4,99.00,99.00,99.00,999,1022.7,29.6,999.0,999.0,99.0,99.00,
2020,07,24,15,00,330,4.0,5.3,99.00,99.00,99.00,999,1023.3,25.6,999.0,999.0,99.0,99.00,
2020,07,24,16,00,88,2.1,3.1,99.00,99.00,99.00,999,1023.0,26.6,999.0,999.0,99.0,99.00,
2020,07,24,17,00,141,2.5,2.9,99.00,99.00,99.00,999,1022.8,28.7,999.0,999.0,99.0,99.00,
2020,07,24,18,00,171,3.4,4.4,99.00,99.00,99.00,999,1022.1,29.1,999.0,999.0,99.0,99.00,
2020,07,24,19,00,185,5.3,5.8,99.00,99.00,99.00,999,1021.2,28.9,999.0,999.0,99.0,99.00,
2020,07,24,20,00,181,4.7,5.9,99.00,99.00,99.00,999,1021.3,29.8,999.0,999.0,99.0,99.00,
2020,07,24,21,00,190,4.6,5.0,99.00,99.00,99.00,999,1020.8,29.1,999.0,999.0,99.0,99.00,
2020,07,24,22,00,174,4.4,4.8,99.00,99.00,99.00,999,1020.1,29.0,999.0,999.0,99.0,99.00,
2020,07,24,23,00,197,3.7,4.5,99.00,99.00,99.00,999,1020.3,29.0,999.0,999.0,99.0,99.00,
2020,07,25,00,00,208,2.6,3.0,99.00,99.00,99.00,999,1020.9,28.9,999.0,999.0,99.0,99.00,
2020,07,25,01,00,236,2.0,2.2,99.00,99.00,99.00,999,1021.5,28.5,999.0,999.0,99.0,99.00,
2020,07,25,02,00,228,1.2,1.4,99.00,99.00,99.00,999,1021.6,28.5,999.0,999.0,99.0,99.00,
2020,07,25,03,00,340,4.7,5.8,99.00,99.00,99.00,999,1022.0,27.1,999.0,999.0,99.0,99.00,
2020,07,25,04,00,86,2.0,2.5,99.00,99.00,99.00,999,1021.3,27.0,999.0,999.0,99.0,99.00,
2020,07,25,05,00,18,1.4,1.8,99.00,99.00,99.00,999,1021.3,27.2,999.0,999.0,99.0,99.00,
2020,07,25,06,00,7,1.8,2.1,99.00,99.00,99.00,999,1020.9,27.0,999.0,999.0,99.0,99.00,
2020,07,25,07,00,79,2.4,2.7,99.00,99.00,99.00,999,1020.7,27.2,999.0,999.0,99.0,99.00,
2020,07,25,08,00,193,5.1,5.7,99.00,99.00,99.00,999,1020.3,28.6,999.0,999.0,99.0,99.00,
2020,07,25,09,00,211,4.4,4.8,99.00,99.00,99.00,999,1020.1,28.1,999.0,999.0,99.0,99.00,
2020,07,25,10,00,283,1.1,1.3,99.00,99.00,99.00,999,1020.5,27.0,999.0,999.0,99.0,99.00,
2020,07,25,11,00,300,1.5,1.6,99.00,99.00,99.00,999,1020.8,27.1,999.0,999.0,99.0,99.00,
2020,07,25,12,00,256,0.3,0.6,99.00,99.00,99.00,999,1021.1,28.2,999.0,999.0,99.0,99.00,
2020,07,25,13,00,286,1.5,2.3,99.00,99.00,99.00,999,1021.3,29.4,999.0,999.0,99.0,99.00,
2020,07,25,14,00,211,1.6,2.1,99.00,99.00,99.00,999,1021.7,29.4,999.0,999.0,99.0,99.00,
2020,07,25,15,00,139,1.5,1.8,99.00,99.00,99.00,999,1021.9,29.4,999.0,999.0,99.0,99.00,
2020,07,25,16,00,331,1.7,2.6,99.00,99.00,99.00,999,1021.9,29.1,999.0,999.0,99.0,99.00,
2020,07,25,17,00,26,2.2,2.7,99.00,99.00,99.00,999,1021.8,29.6,999.0,999.0,99.0,99.00,
2020,07,25,18,00,97,1.9,2.4,99.00,99.00,99.00,999,1021.1,29.8,999.0,999.0,99.0,99.00,
2020,07,25,19,00,123,3.3,3.7,99.00,99.00,99.00,999,1020.3,29.2,999.0,999.0,99.0,99.00,
2020,07,25,20,00,130,3.6,4.1,99.00,99.00,99.00,999,1020.1,29.3,999.0,999.0,99.0,99.00,
2020,07,25,21,00,116,4.0,4.8,99.00,99.00,99.00,999,1020.2,29.5,999.0,999.0,99.0,99.00,
2020,07,25,22,00,126,3.7,4.6,99.00,99.00,99.00,999,1020.0,29.5,999.0,999.0,99.0,99.00,
2020,07,25,23,00,168,3.6,4.3,99.00,99.00,99.00,999,1020.1,29.2,999.0,999.0,99.0,99.00,
2020,07,26,00,00,165,2.2,2.6,99.00,99.00,99.00,999,1020.4,29.0,999.0,999.0,99.0,99.00,
2020,07,26,01,00,322,2.0,2.6,99.00,99.00,99.00,999,1020.9,26.2,999.0,999.0,99.0,99.00,
2020,07,26,02,00,300,0.1,0.3,99.00,99.00,99.00,999,1021.5,26.2,999.0,999.0,99.0,99.00,
2020,07,26,03,00,0,0.0,0.0,99.00,99.00,99.00,999,1021.8,27.2,999.0,999.0,99.0,99.00,
2020,07,26,04,00,191,4.0,4.8,99.00,99.00,99.00,999,1021.8,28.3,999.0,999.0,99.0,99.00,
2020,07,26,05,00,188,4.2,4.7,99.00,99.00,99.00,999,1021.5,28.4,999.0,999.0,99.0,99.00,
2020,07,26,06,00,193,2.7,3.3,99.00,99.00,99.00,999,1021.0,28.4,999.0,999.0,99.0,99.00,
2020,07,26,07,00,310,1.9,2.2,99.00,99.00,99.00,999,1020.7,26.6,999.0,999.0,99.0,99.00,
2020,07,26,08,00,331,1.8,2.3,99.00,99.00,99.00,999,1020.5,26.5,999.0,999.0,99.0,99.00,
2020,07,26,09,00,339,2.5,3.0,99.00,99.00,99.00,999,1020.4,26.0,999.0,999.0,99.0,99.00,
2020,07,26,10,00,355,2.9,3.6,99.00,99.00,99.00,999,1020.7,26.2,999.0,999.0,99.0,99.00,
2020,07,26,11,00,355,2.0,3.3,99.00,99.00,99.00,999,1021.1,25.7,999.0,999.0,99.0,99.00,
2020,07,26,12,00,22,3.0,3.6,99.00,99.00,99.00,999,1021.5,26.6,999.0,999.0,99.0,99.00,
2020,07,26,13,00,33,3.2,3.7,99.00,99.00,99.00,999,1021.7,27.1,999.0,999.0,99.0,99.00,
2020,07,26,14,00,54,3.1,3.8,99.00,99.00,99.00,999,1021.8,27.9,999.0,999.0,99.0,99.00,
2020,07,26,15,00,71,3.9,4.6,99.00,99.00,99.00,999,1022.1,29.1,999.0,999.0,99.0,99.00,
2020,07,26,16,00,83,3.6,4.5,99.00,99.00,99.00,999,1022.0,29.2,999.0,999.0,99.0,99.00,
2020,07,26,17,00,116,3.1,3.4,99.00,99.00,99.00,999,1022.1,28.6,999.0,999.0,99.0,99.00,
2020,07,26,18,00,147,3.8,4.2,99.00,99.00,99.00,999,1021.6,28.3,999.0,999.0,99.0,99.00,
2020,07,26,19,00,161,3.1,3.6,99.00,99.00,99.00,999,1021.3,28.8,999.0,999.0,99.0,99.00,
2020,07,26,20,00,138,2.2,2.9,99.00,99.00,99.00,999,1020.6,28.6,999.0,999.0,99.0,99.00,
2020,07,26,21,00,158,2.2,2.8,99.00,99.00,99.00,999,1020.2,28.6,999.0,999.0,99.0,99.00,
2020,07,26,22,00,180,3.2,3.9,99.00,99.00,99.00,999,1019.7,29.0,999.0,999.0,99.0,99.00,
2020,07,26,23,00,180,3.9,4.4,99.00,99.00,99.00,999,1019.4,28.9,999.0,999.0,99.0,99.00,
2020,07,27,00,00,199,3.3,4.2,99.00,99.00,99.00,999,1019.4,28.5,999.0,999.0,99.0,99.00,
2020,07,27,01,00,199,2.8,3.7,99.00,99.00,99.00,999,1019.3,28.3,999.0,999.0,99.0,99.00,
2020,07,27,02,00,241,2.0,2.5,99.00,99.00,99.00,999,1019.6,27.6,999.0,999.0,99.0,99.00,
2020,07,27,03,00,237,1.5,1.9,99.00,99.00,99.00,999,1019.8,27.2,999.0,999.0,99.0,99.00,
2020,07,27,04,00,211,3.7,4.5,99.00,99.00,99.00,999,1020.1,28.0,999.0,999.0,99.0,99.00,
2020,07,27,05,00,198,3.5,4.4,99.00,99.00,99.00,999,1019.6,28.2,999.0,999.0,99.0,99.00,
2020,07,27,06,00,214,3.0,3.6,99.00,99.00,99.00,999,1019.2,27.8,999.0,999.0,99.0,99.00,
2020,07,27,07,00,218,3.9,4.5,99.00,99.00,99.00,999,1018.9,27.7,999.0,999.0,99.0,99.00,
2020,07,27,08,00,227,3.3,4.4,99.00,99.00,99.00,999,1018.5,27.9,999.0,999.0,99.0,99.00,
2020,07,27,09,00,238,2.8,3.6,99.00,99.00,99.00,999,1018.4,27.3,999.0,999.0,99.0,99.00,
2020,07,27,10,00,268,1.0,1.4,99.00,99.00,99.00,999,1018.9,26.4,999.0,999.0,99.0,99.00,
2020,07,27,11,00,281,1.9,3.1,99.00,99.00,99.00,999,1019.4,26.1,999.0,999.0,99.0,99.00,
2020,07,27,12,00,272,2.9,5.0,99.00,99.00,99.00,999,1019.5,27.1,999.0,999.0,99.0,99.00,
2020,07,27,13,00,273,3.4,4.6,99.00,99.00,99.00,999,1019.7,28.0,999.0,999.0,99.0,99.00,
2020,07,27,14,00,276,2.6,3.9,99.00,99.00,99.00,999,1019.7,29.1,999.0,999.0,99.0,99.00,
2020,07,27,15,00,297,2.3,3.4,99.00,99.00,99.00,999,1019.3,29.8,999.0,999.0,99.0,99.00,
2020,07,27,16,00,158,2.6,3.1,99.00,99.00,99.00,999,1019.2,29.9,999.0,999.0,99.0,99.00,
2020,07,27,17,00,165,3.7,4.2,99.00,99.00,99.00,999,1018.9,29.9,999.0,999.0,99.0,99.00,
2020,07,27,18,00,184,4.9,5.6,99.00,99.00,99.00,999,1018.7,29.6,999.0,999.0,99.0,99.00,
2020,07,27,19,00,196,6.1,7.1,99.00,99.00,99.00,999,1017.9,30.1,999.0,999.0,99.0,99.00,
2020,07,27,20,00,196,6.0,7.0,99.00,99.00,99.00,999,1016.9,30.2,999.0,999.0,99.0,99.00,
2020,07,27,21,00,194,6.4,7.0,99.00,99.00,99.00,999,1016.6,29.9,999.0,999.0,99.0,99.00,
2020,07,27,22,00,207,7.1,8.3,99.00,99.00,99.00,999,1016.2,29.8,999.0,999.0,99.0,99.00,
2020,07,27,23,00,198,7.3,8.3,99.00,99.00,99.00,999,1015.9,29.4,999.0,999.0,99.0,99.00,
2020,07,28,00,00,200,7.1,8.0,99.00,99.00,99.00,999,1016.2,29.0,999.0,999.0,99.0,99.00,
2020,07,28,01,00,211,8.6,9.5,99.00,99.00,99.00,999,1016.7,28.9,999.0,999.0,99.0,99.00,
2020,07,28,02,00,214,8.2,9.3,99.00,99.00,99.00,999,1016.9,29.0,999.0,999.0,99.0,99.00,
2020,07,28,03,00,222,7.7,9.9,99.00,99.00,99.00,999,1017.2,28.8,999.0,999.0,99.0,99.00,
2020,07,28,04,00,212,8.9,9.5,99.00,99.00,99.00,999,1016.8,28.7,999.0,999.0,99.0,99.00,
2020,07,28,05,00,208,7.8,8.9,99.00,99.00,99.00,999,1016.4,28.9,999.0,999.0,99.0,99.00,
2020,07,28,06,00,214,8.5,10.5,99.00,99.00,99.00,999,1016.1,28.6,999.0,999.0,99.0,99.00,
2020,07,28,07,00,232,4.0,6.1,99.00,99.00,99.00,999,1015.9,28.2,999.0,999.0,99.0,99.00,
2020,07,28,08,00,244,3.1,5.2,99.00,99.00,99.00,999,1015.6,27.6,999.0,999.0,99.0,99.00,
2020,07,28,09,00,243,3.9,5.4,99.00,99.00,99.00,999,1015.7,27.2,999.0,999.0,99.0,99.00,
2020,07,28,10,00,238,2.6,4.0,99.00,99.00,99.00,999,1016.0,26.9,999.0,999.0,99.0,99.00,
2020,07,28,11,00,239,2.5,3.4,99.00,99.00,99.00,999,1016.5,26.6,999.0,999.0,99.0,99.00,
2020,07,28,12,00,251,1.9,2.6,99.00,99.00,99.00,999,1016.8,27.5,999.0,999.0,99.0,99.00,
2020,07,28,13,00,245,3.2,4.1,99.00,99.00,99.00,999,1017.2,28.6,999.0,999.0,99.0,99.00,
2020,07,28,14,00,245,3.4,4.7,99.00,99.00,99.00,999,1017.2,29.8,999.0,999.0,99.0,99.00,
2020,07,28,15,00,212,5.8,6.4,99.00,99.00,99.00,999,1017.2,29.8,999.0,999.0,99.0,99.00,
2020,07,28,16,00,208,5.7,6.3,99.00,99.00,99.00,999,1017.1,30.1,999.0,999.0,99.0,99.00,
2020,07,28,17,00,200,5.9,7.0,99.00,99.00,99.00,999,1016.9,30.9,999.0,999.0,99.0,99.00,
2020,07,28,18,00,192,7.2,7.6,99.00,99.00,99.00,999,1016.2,30.2,999.0,999.0,99.0,99.00,
2020,07,28,19,00,187,8.1,8.6,99.00,99.00,99.00,999,1015.6,30.0,999.0,999.0,99.0,99.00,
2020,07,28,20,00,191,8.5,9.3,99.00,99.00,99.00,999,1015.3,30.0,999.0,999.0,99.0,99.00,
2020,07,28,21,00,198,7.5,9.3,99.00,99.00,99.00,999,1015.5,29.5,999.0,999.0,99.0,99.00,
2020,07,28,22,00,199,8.0,10.2,99.00,99.00,99.00,999,1015.3,29.3,999.0,999.0,99.0,99.00,
2020,07,28,23,00,212,8.3,9.5,99.00,99.00,99.00,999,1015.5,29.3,999.0,999.0,99.0,99.00,
2020,07,29,00,00,216,6.7,7.9,99.00,99.00,99.00,999,1016.0,29.1,999.0,999.0,99.0,99.00,
2020,07,29,01,00,213,6.7,7.7,99.00,99.00,99.00,999,1016.3,29.1,999.0,999.0,99.0,99.00,
2020,07,29,02,00,214,6.6,7.3,99.00,99.00,99.00,999,1016.9,29.3,999.0,999.0,99.0,99.00,
2020,07,29,03,00,242,2.5,3.4,99.00,99.00,99.00,999,1016.5,28.8,999.0,999.0,99.0,99.00,
2020,07,29,04,00,258,1.8,2.5,99.00,99.00,99.00,999,1016.5,27.7,999.0,999.0,99.0,99.00,
2020,07,29,05,00,239,2.0,2.7,99.00,99.00,99.00,999,1016.2,26.7,999.0,999.0,99.0,99.00,
2020,07,29,06,00,243,3.0,3.9,99.00,99.00,99.00,999,1016.3,27.0,999.0,999.0,99.0,99.00,
2020,07,29,07,00,263,3.1,5.0,99.00,99.00,99.00,999,1016.4,26.3,999.0,999.0,99.0,99.00,
2020,07,29,08,00,260,3.9,6.2,99.00,99.00,99.00,999,1016.4,26.0,999.0,999.0,99.0,99.00,
2020,07,29,09,00,267,3.4,4.5,99.00,99.00,99.00,999,1016.7,25.4,999.0,999.0,99.0,99.00,
2020,07,29,10,00,257,4.5,5.9,99.00,99.00,99.00,999,1016.8,24.9,999.0,999.0,99.0,99.00,
2020,07,29,11,00,257,3.1,4.0,99.00,99.00,99.00,999,1017.6,24.8,999.0,999.0,99.0,99.00,
2020,07,29,12,00,257,5.2,6.9,99.00,99.00,99.00,999,1017.9,25.3,999.0,999.0,99.0,99.00,
2020,07,29,13,00,262,5.5,7.1,99.00,99.00,99.00,999,1018.2,26.3,999.0,999.0,99.0,99.00,
